ID,Cow ID,Date,Ruminating(min),Eating(min),Sitting(min),Standing(min),Coughing(count),Resting(min),Activity Rate,Mounting(count),Sniffing,Heat Detection(count),SIT+STAND(min),Data Collection Rate(%)
12,COW-10000257,23/08/2025,296.8333,62,1205.5,234.6667,13,377.8333,45.91331211757141,1,110.61026572408589,0,1440.1667,100
12,COW-10000257,24/08/2025,243,376.1667,803.5,637.3333,6,296.6667,166.38251059837188,21,284.74846913815924,0,1440.8333,100
12,COW-10000257,25/08/2025,422.1667,148.3333,1130.6667,310,4,235.5,82.10718130193779,4,159.4486780047472,0,1440.6667,100
12,COW-10000257,26/08/2025,288.3333,86.3333,1171,269.8333,12,334,51.54694840810146,14,124.64711426999129,0,1440.8333,100
12,COW-10000257,27/08/2025,324.3333,363.8333,796,644.8333,0,222.5,163.16157539680972,7,273.95786033881893,0,1440.8333,100
12,COW-10000257,28/08/2025,322,47.1667,1244.5,196.3333,8,425.6667,42.00918936,0,98.79107972,0,1440.8333,100
12,COW-10000257,29/08/2025,203.3333,55.1667,1163.8333,276.8333,20,349.5,49.972831570732545,4,125.25984311423771,0,1440.6667,100
12,COW-10000257,30/08/2025,225.1667,60.5,1188.1667,252.6667,20,380.1667,48.57576626832255,5,119.95932507887268,0,1440.8333,100
12,COW-10000257,31/08/2025,283.6667,120.8333,1054.3333,386.5,4,307.5,67.37857699904434,14,157.92621244096287,0,1440.8333,100
12,COW-10000257,01/09/2025,470.3333,185.5,1071,369.8333,2,244.5,73.04088819778468,6,155.20006635962642,0,1440.8333,100
12,COW-10000257,02/09/2025,552.1667,192.3333,994.6667,446,11,157.5,78.20821514950478,3,172.41469311085302,0,1440.6667,100
12,COW-10000257,03/09/2025,340.1667,67.8333,1014.6667,426,21,282.3333,66.16972425920662,35,161.87848842899757,28,1440.6667,100
12,COW-10000257,04/09/2025,320.3333,100,1212.5,228,9,455.1667,51.63308363966019,3,115.28597806292552,0,1440.5,100
12,COW-10000257,05/09/2025,270.6667,267.6667,958.5,482.1667,4,371,72.32418263306059,4,156.73124316884983,0,1440.6667,100
12,COW-10000257,06/09/2025,376,110.6667,1172.5,268.1667,0,430.3333,51.94009456078469,2,116.71995665397097,0,1440.6667,100
12,COW-10000257,07/09/2025,461.1667,166.1667,1173.5,281.6667,2,357.8333,61.22012764792332,1,130.1921302927358,0,1455.1667,101
12,COW-10000257,08/09/2025,418.1667,156.8333,915.6667,344.1667,8,170.6667,78.18509157,9,172.0519735283567,0,1259.8333,87
12,COW-10000257,09/09/2025,526.6667,238,1027.3333,413.3333,2,195.3333,78.99733422035312,14,172.88742689885567,0,1440.6667,100
12,COW-10000257,10/09/2025,487.5,187.5,1085.1667,355.6667,6,273.8333,64.75997452655922,11,144.27892201756245,0,1440.8333,100
12,COW-10000257,11/09/2025,463,240.6667,1079.1667,361.6667,10,302.6667,67.33526718995694,1,143.54673468356467,0,1440.8333,100
12,COW-10000257,12/09/2025,325,42,828.6667,152.5,0,149.1667,51.84415809484903,7,112.27650834158561,0,981.1667,68
13,COW-10000258,01/06/2025,366.5,121.6667,824.8333,616,0,199.5,75.94820243875162,6,128.2123933243848,0,1440.8333,100
13,COW-10000258,02/06/2025,354.8333,109.1667,818.3333,622.1667,0,188.6667,76.72728206939503,14,138.02963834138265,0,1440.5,100
13,COW-10000258,03/06/2025,323.1667,172.6667,862.3333,578.1667,0,307.5,74.37655811603321,11,124.11759365602154,0,1440.5,100
13,COW-10000258,04/06/2025,432.3333,139.3333,926.3333,514.5,0,271,70.01836836965461,10,120.85556727465071,0,1440.8333,100
13,COW-10000258,05/06/2025,383.8333,162,997.8333,443,0,285.6667,63.86677560977263,8,104.19651117539944,0,1440.8333,100
13,COW-10000258,06/06/2025,333.5,156.3333,945.1667,495.6667,0,351.5,67.71392719893183,9,113.77429059780424,0,1440.8333,100
13,COW-10000258,07/06/2025,382.8333,185.3333,926,514.6667,0,273.5,72.42418493,8,120.51422961163112,0,1440.6667,100
13,COW-10000258,08/06/2025,415.5,118,963.6667,477,0,229.1667,67.86451432397111,11,114.74673153349009,0,1440.6667,100
13,COW-10000258,09/06/2025,368,169.1667,877.1667,563.6667,0,257.1667,73.45811512706044,7,124.26619353771486,0,1440.8333,100
13,COW-10000258,10/06/2025,259.1667,34.8333,1005.1667,435.6667,0,391.3333,48.34653389502151,11,89.31758265056799,0,1440.8333,100
13,COW-10000258,11/06/2025,217.6667,119.3333,750.3333,690.1667,0,299,80.49826692075597,15,140.35475401087766,0,1440.5,100
13,COW-10000258,12/06/2025,342.5,52,859.3333,581.3333,0,266.3333,70.56324977777668,5,117.41070356814744,0,1440.6667,100
13,COW-10000258,13/06/2025,204.3333,237.5,829.8333,610.6667,0,296.5,88.86138411096769,5,125.43281865012351,0,1440.5,100
13,COW-10000258,14/06/2025,232.3333,171.3333,815,625.1667,0,266.6667,77.49815115,6,123.80452729419294,0,1440.1667,100
13,COW-10000258,15/06/2025,120.1667,99.6667,913.5,527,0,430.6667,64.41972574756802,3,96.72220162353375,0,1440.5,100
13,COW-10000258,16/06/2025,127.8333,221.6667,872.1667,568.5,0,351.6667,75.70100543345637,0,116.72524368801585,0,1440.6667,100
13,COW-10000258,17/06/2025,202.1667,188,942.1667,498.6667,0,365.1667,56.95836773988758,0,91.69976494228172,0,1440.8333,100
13,COW-10000258,18/06/2025,283.6667,88.3333,1029.8333,411,0,298,51.36079712973088,2,82.71859239056457,0,1440.8333,100
13,COW-10000258,19/06/2025,330.6667,150,983.6667,457.1667,0,285.6667,56.5610288,1,93.55781921,0,1440.8333,100
13,COW-10000258,20/06/2025,289.3333,143.5,991.8333,448.8333,0,330.6667,56.97690879895917,2,92.10493832702495,0,1440.6667,100
13,COW-10000258,21/06/2025,360.5,143.3333,950,490.1667,0,282.8333,60.36708941711842,4,100.88972416813624,0,1440.1667,100
13,COW-10000258,22/06/2025,319.6667,271.6667,864.6667,576.3333,0,278.3333,69.59258524929791,6,116.58087431929494,0,1441,100
13,COW-10000258,23/06/2025,417,182.5,915.8333,524.8333,0,232.1667,67.49588231585855,3,110.17768847506557,0,1440.6667,100
13,COW-10000258,24/06/2025,431.3333,173,982.5,458,0,279.1667,64.42663406147858,3,103.75725612532247,0,1440.5,100
13,COW-10000258,25/06/2025,413.5,267,888.1667,551.3333,0,225.5,74.77747120514393,8,120.04414918702331,0,1439.5,100
13,COW-10000258,26/06/2025,410,152.3333,722.1667,718.6667,0,178,90.28333966865782,9,158.93274081104954,0,1440.8333,100
13,COW-10000258,27/06/2025,424.3333,235.3333,859.3333,581.5,0,232,81.23709132920945,9,137.09285120525547,0,1440.8333,100
13,COW-10000258,28/06/2025,443.5,153.6667,1023,417.5,0,306.5,61.57694209164027,6,101.88097518502487,0,1440.5,100
13,COW-10000258,29/06/2025,416,251.1667,861.1667,579.1667,0,245.5,82.51328323,5,135.7907157285267,0,1440.3333,100
13,COW-10000258,30/06/2025,398.8333,199.6667,865.3333,575.3333,0,231.3333,77.41039002509869,4,130.64596951973212,0,1440.6667,100
13,COW-10000258,01/07/2025,391,292,847.8333,592.8333,0,212.6667,82.30844507389519,8,133.5017683107728,0,1440.6667,100
13,COW-10000258,02/07/2025,381.5,365.5,799.5,641,0,225,83.94362211641194,6,127.90030713684372,0,1440.5,100
13,COW-10000258,03/07/2025,508.1667,251.1667,942,498.5,0,178.5,76.03115079580296,4,119.64915270167039,0,1440.5,100
13,COW-10000258,04/07/2025,418.3333,327.6667,767,673.6667,0,160.3333,85.90282307792074,7,147.89204595266585,0,1440.6667,100
13,COW-10000258,05/07/2025,382.8333,240.3333,920.6667,519.6667,0,243.1667,70.3085479,10,118.94191281990275,0,1440.3333,100
13,COW-10000258,06/07/2025,441.1667,165.1667,992.6667,448,0,268.1667,64.53282142226092,3,106.54838646743542,0,1440.6667,100
13,COW-10000258,07/07/2025,448.6667,123.6667,968.8333,471.5,0,218,66.9446245,3,111.24973592866324,0,1440.3333,100
13,COW-10000258,08/07/2025,375.3333,68.6667,1075.6667,365,0,340.6667,56.044411718817784,0,93.44544708590881,0,1440.6667,100
13,COW-10000258,09/07/2025,205,111.3333,846.5,593.6667,0,247.1667,68.81156519653759,10,122.45604615840023,0,1440.1667,100
13,COW-10000258,10/07/2025,218,107.8333,920.1667,520.6667,0,313.6667,70.25303933191603,11,117.6750052933613,0,1440.8333,100
13,COW-10000258,11/07/2025,261,130.3333,924.8333,516,0,388.5,66.2360214,8,114.7865044553546,0,1440.8333,100
13,COW-10000258,12/07/2025,332,257.6667,826,614.8333,0,248.3333,77.84070883244017,6,133.55181330542402,0,1440.8333,100
13,COW-10000258,13/07/2025,329.3333,242.5,815.3333,625.3333,0,239,79.50755615799254,10,138.77632038728996,0,1440.6667,100
13,COW-10000258,14/07/2025,365.1667,258.3333,882.3333,558.5,0,322.1667,76.33377384077683,6,117.50754767308145,0,1440.8333,100
13,COW-10000258,15/07/2025,360,217.6667,758.1667,534.8333,0,200.5,80.24572009996143,4,130.1904021909969,0,1293,90
13,COW-10000258,16/07/2025,443.1667,229.6667,890,550.8333,0,250.8333,75.97550333352913,2,121.25362469048221,0,1440.8333,100
13,COW-10000258,17/07/2025,295.5,311.6667,726,714.8333,0,187.6667,90.91681172959443,7,147.49470116707408,0,1440.8333,100
13,COW-10000258,18/07/2025,366.5,138.1667,743.5,697,0,173.6667,97.96128115554133,17,149.2950467700334,0,1440.5,100
13,COW-10000258,19/07/2025,323,80.1667,717.5,722.8333,0,203.5,103.01258564767835,11,159.7177176198538,0,1440.3333,100
13,COW-10000258,20/07/2025,300.1667,133.8333,626.1667,814.3333,0,195.5,116.38607820040593,18,185.64755762946092,0,1440.5,100
13,COW-10000258,21/07/2025,305.8333,236.8333,612.5,828.3333,0,158.5,126.05424476566171,9,198.94694020528885,0,1440.8333,100
13,COW-10000258,22/07/2025,325,91.3333,801.6667,639.1667,0,209.1667,86.89900200459363,11,144.8403070647293,0,1440.8333,100
13,COW-10000258,23/07/2025,202.1667,113.1667,802.6667,638,0,265.6667,83.14446864553979,21,138.27564000035258,0,1440.6667,100
13,COW-10000258,24/07/2025,187.6667,122.3333,912.8333,528,0,278.5,78.55598529133925,21,124.66678810229945,0,1440.8333,100
13,COW-10000258,25/07/2025,203.5,86,1022.3333,418.5,0,373,61.63777894019529,9,95.91007223840806,0,1440.8333,100
13,COW-10000258,26/07/2025,189.6667,190.3333,862.6667,578.1667,0,306,72.07533923403385,14,122.04535289056182,0,1440.8333,100
13,COW-10000258,27/07/2025,317,131.6667,1028.1667,412.6667,0,353.6667,60.08039388220872,11,96.08791075530529,0,1440.8333,100
13,COW-10000258,28/07/2025,206,399.5,696.5,744.1667,0,299.5,122.85906937761143,14,190.67509028162462,0,1440.6667,100
13,COW-10000258,29/07/2025,378,172.8333,1014.6667,424,0,364.8333,61.152930794433935,12,96.77943263593043,0,1438.6667,100
13,COW-10000258,30/07/2025,269.5,219.3333,923.5,517.1667,0,315.5,70.96587249494603,1,114.17759384947868,0,1440.6667,100
13,COW-10000258,31/07/2025,375.1667,186.1667,1005.5,435.3333,0,348,67.40046449,12,106.41259868549018,0,1440.8333,100
13,COW-10000258,01/08/2025,400.3333,165.3333,1050.6667,389.8333,0,342.6667,61.44125220208178,10,96.08192446606174,0,1440.5,100
13,COW-10000258,02/08/2025,338.3333,247.1667,987.3333,453.5,0,381.3333,64.97434878,4,101.23689648179804,0,1440.8333,100
13,COW-10000258,03/08/2025,418.3333,190.3333,981.1667,459.6667,0,313.5,65.61262014465156,8,109.21041632608708,0,1440.8333,100
13,COW-10000258,04/08/2025,426,257.1667,854,586.8333,0,211.8333,74.59547597290533,14,129.56863499294477,0,1440.8333,100
13,COW-10000258,05/08/2025,412.5,133.8333,1098.5,342.3333,0,382.3333,54.651495761992685,5,93.38312248331471,0,1440.8333,100
13,COW-10000258,06/08/2025,268,299,834.8333,605.8333,0,321.6667,109.15999417391048,12,170.1185681322337,0,1440.6667,100
13,COW-10000258,07/08/2025,337.3333,177.8333,1019.3333,421.5,0,340.1667,63.4032259,6,105.2840207311168,0,1440.8333,100
13,COW-10000258,08/08/2025,277.3333,128.1667,1065.8333,374.8333,0,365.3333,53.04478464828273,0,91.87003307351355,0,1440.6667,100
13,COW-10000258,09/08/2025,277.3333,216.8333,1036.6667,404,0,361.1667,61.418975404653764,10,99.59454835426581,0,1440.6667,100
13,COW-10000258,10/08/2025,316.1667,104.3333,1133.8333,307,0,410,45.544875604421016,9,74.47947622379725,0,1440.8333,100
13,COW-10000258,11/08/2025,221,286,909.6667,531,0,394.1667,94.81820224336539,14,150.92604953014757,0,1440.6667,100
13,COW-10000258,12/08/2025,266.6667,125.5,1023.6667,416.8333,0,433.1667,51.98198138626171,5,88.76124670780548,0,1440.5,100
13,COW-10000258,13/08/2025,399.1667,227,991.8333,449,2,332,60.09578337263965,3,103.82060501050094,0,1440.8333,100
13,COW-10000258,14/08/2025,327.6667,457.1667,670.8333,769.8333,0,160.6667,111.9585298,10,169.2006212646682,0,1440.6667,100
13,COW-10000258,15/08/2025,392.3333,197.8333,971.1667,469.6667,0,354.8333,64.95469887040129,8,105.70071564581161,0,1440.8333,100
13,COW-10000258,16/08/2025,364,175.5,953.6667,487.1667,0,352.6667,68.94675649860265,4,117.84993869986681,0,1440.8333,100
13,COW-10000258,17/08/2025,404.8333,204,939,501.8333,0,283.8333,70.21717223768086,13,119.43698473235925,0,1440.8333,100
13,COW-10000258,18/08/2025,420.1667,231,876.5,564.3333,0,244.3333,72.16043675931772,13,124.00725258782532,0,1440.8333,100
13,COW-10000258,19/08/2025,342.8333,214.5,851.1667,589.3333,0,241.6667,92.09783911360202,17,139.0043258611822,0,1440.5,100
13,COW-10000258,20/08/2025,373.8333,195.1667,907.6667,533.1667,0,253.3333,69.73563159525636,7,119.5806541354619,0,1440.8333,100
13,COW-10000258,21/08/2025,358.5,152.1667,1067.6667,373.1667,0,380.3333,59.31299500606045,11,101.28770223720147,0,1440.8333,100
13,COW-10000258,22/08/2025,314.3333,133.8333,1015.6667,425.1667,0,320.6667,64.84285144353616,11,115.56585839747555,0,1440.8333,100
13,COW-10000258,23/08/2025,290.1667,220.1667,1005.8333,434.6667,0,385.1667,62.92542998360137,10,105.23561220346716,0,1440.5,100
13,COW-10000258,24/08/2025,223.5,495.1667,674.5,766.3333,0,244.3333,132.91900332060902,25,194.06262310065583,8,1440.8333,100
13,COW-10000258,25/08/2025,391.3333,126.1667,1050.1667,390.6667,2,332.3333,60.716750401441175,9,100.61333236561957,0,1440.8333,100
13,COW-10000258,26/08/2025,280.8333,279.1667,899.1667,541.6667,0,348.5,71.25825080408259,4,119.32829238004668,0,1440.8333,100
13,COW-10000258,27/08/2025,246.6667,486.6667,659,781.8333,0,278.1667,131.78798238247927,12,183.22093771674716,0,1440.8333,100
13,COW-10000258,28/08/2025,318,193.8333,981.1667,459.6667,0,403,63.91284360604317,3,101.31139722154484,0,1440.8333,100
13,COW-10000258,29/08/2025,333.1667,155.1667,1046.6667,394,0,372.1667,59.12400063404823,15,95.51629999730942,0,1440.6667,100
13,COW-10000258,30/08/2025,292.1667,261.8333,957.1667,483.6667,0,393.6667,70.72771238081025,10,119.31565777286069,0,1440.8333,100
13,COW-10000258,31/08/2025,263.6667,341.6667,838.8333,602,0,304.6667,88.34375294762033,20,135.30166308268983,0,1440.8333,100
13,COW-10000258,01/09/2025,453.1667,144.8333,1082.3333,358.3333,2,314.1667,59.38705441688068,4,94.25840892487243,0,1440.6667,100
13,COW-10000258,02/09/2025,384,260.3333,950.5,490.1667,0,340.1667,73.13925310176371,11,111.36249287820205,0,1440.6667,100
13,COW-10000258,03/09/2025,376.5,293.6667,923.8333,516.8333,4,334.8333,75.08127870078663,5,119.66306248068643,0,1440.6667,100
13,COW-10000258,04/09/2025,406,223.1667,906.3333,534.1667,0,257,75.00679849405938,12,121.74428173282777,0,1440.5,100
13,COW-10000258,05/09/2025,290.6667,236.5,868,572.8333,0,311,73.43766194261381,8,116.79900013828222,0,1440.8333,100
13,COW-10000258,06/09/2025,355.5,117.1667,999.6667,440.8333,2,365.1667,62.57895823086658,13,105.5038860574387,0,1440.5,100
13,COW-10000258,07/09/2025,342.8333,272.3333,895.6667,561.1667,0,305.3333,79.40051977918918,24,126.55431764129371,0,1456.8333,101
13,COW-10000258,08/09/2025,374,227.3333,786.6667,473,0,210.8333,79.53831050092501,5,133.1654564480707,0,1259.6667,87
13,COW-10000258,09/09/2025,349,236.5,848.8333,592,0,265.3333,80.65520337415334,9,128.95087646431423,0,1440.8333,100
13,COW-10000258,10/09/2025,425.6667,187.6667,1037.3333,403.3333,0,342.1667,63.633459056764224,11,101.75410447877516,0,1440.6667,100
13,COW-10000258,11/09/2025,302,171.5,1061.6667,379.1667,0,430.8333,54.578181746103915,9,91.58282429445265,0,1440.8333,100
13,COW-10000258,12/09/2025,298.5,288.1667,880.8333,560,0,278.8333,78.79925808,14,128.2732909286967,0,1440.8333,100
13,COW-10000258,13/09/2025,383.6667,358.3333,789.3333,651.5,0,169,90.04252185016232,13,148.4214889058631,0,1440.8333,100
13,COW-10000258,14/09/2025,362.8333,256,1017.5,423.3333,0,307.5,70.47796972395024,11,106.96689429208679,0,1440.8333,100
13,COW-10000258,15/09/2025,415.5,349.1667,916.5,524,0,301.3333,75.67536197,8,122.4682882567819,0,1440.5,100
13,COW-10000258,16/09/2025,342.5,408.6667,804.5,636.3333,0,265,88.41902591314806,9,135.18305554012125,0,1440.8333,100
13,COW-10000258,17/09/2025,422.5,317.3333,921.6667,519.1667,5,270.3333,76.22657253,13,122.9195363,0,1440.8333,100
13,COW-10000258,18/09/2025,363.3333,295.3333,918.5,522.3333,2,326.3333,69.27055862,4,111.9694810826493,0,1440.8333,100
13,COW-10000258,19/09/2025,348.5,291,902.8333,538,0,344.1667,75.07332923937699,3,122.73097176162959,0,1440.8333,100
13,COW-10000258,20/09/2025,359.8333,246.8333,964.3333,476.3333,0,351.8333,66.23099058328653,6,108.4768604592337,0,1440.6667,100
13,COW-10000258,21/09/2025,329,281.3333,871.6667,569,0,272.6667,78.61686033101503,8,128.4559005556808,0,1440.6667,100
13,COW-10000258,22/09/2025,360.6667,327.3333,870,570.8333,2,199.3333,83.68460626640784,4,133.9573809864757,0,1440.8333,100
13,COW-10000258,23/09/2025,370,227,1001.5,439.1667,0,236.5,68.68421565156908,8,113.90391200408511,0,1440.6667,100
13,COW-10000258,24/09/2025,335.6667,252,842.1667,598.5,0,201.5,71.49942166824023,3,119.82459885166068,0,1440.6667,100
13,COW-10000258,25/09/2025,367.3333,178.3333,1001.5,439.3333,0,341.1667,57.46652540269788,3,97.52394356846189,0,1440.8333,100
13,COW-10000258,26/09/2025,245.8333,125.3333,793,647.8333,0,296.5,71.93146024,6,132.54374617162364,0,1440.8333,100
13,COW-10000258,27/09/2025,193.6667,36.1667,960.6667,480.1667,0,382.5,58.58801593416478,7,106.09609532177001,0,1440.8333,100
13,COW-10000258,28/09/2025,203.3333,53.5,827.6667,613,4,334,68.27241200310718,3,120.55729134995207,0,1440.6667,100
13,COW-10000258,29/09/2025,224.5,72.1667,839.6667,578.1667,2,275.3333,73.82655206019021,9,129.47180278155224,0,1417.8333,98
13,COW-10000258,30/09/2025,204.1667,39.1667,913.1667,527.5,0,386.8333,62.30347719417574,6,114.4543010512197,0,1440.6667,100
13,COW-10000258,01/10/2025,104.5,62.1667,990.3333,450.3333,0,407.3333,47.452228207215285,5,91.46105795202294,0,1440.6667,100
14,COW-10000259,01/06/2025,156.6667,104.3333,899.8333,541,2,236,55.821306854124494,3,124.37920022658905,0,1440.8333,100
14,COW-10000259,02/06/2025,219.6667,83.3333,949.8333,491,2,311.3333,55.53400989044878,1,117.91524345437662,0,1440.8333,100
14,COW-10000259,03/06/2025,184.5,79.3333,963.3333,477.5,0,366,53.11616098680821,1,114.63083116080183,0,1440.8333,100
14,COW-10000259,04/06/2025,213,129.8333,940,500.6667,2,316.5,56.409322870158306,2,116.62003050684542,0,1440.6667,100
14,COW-10000259,05/06/2025,90.3333,76.8333,995.6667,445,0,304,52.12963956862013,3,105.42863786689443,0,1440.6667,100
14,COW-10000259,06/06/2025,131.8333,85.1667,1028.5,412.3333,2,323.5,52.307280593969146,3,107.15693511874639,0,1440.8333,100
14,COW-10000259,07/06/2025,95.1667,74.5,1005.1667,435.1667,2,300.5,52.10981789685818,3,107.1658124087227,0,1440.3333,100
14,COW-10000259,08/06/2025,148.6667,94.8333,999.3333,441.5,0,352,53.34449986049107,0,110.75160099909856,0,1440.8333,100
14,COW-10000259,09/06/2025,142,87.5,985,455.3333,0,361.1667,53.76899908163348,3,113.45453145354469,0,1440.3333,100
14,COW-10000259,10/06/2025,143.6667,85.5,951,489.8333,0,344.8333,56.806410251703475,7,120.99256384227922,0,1440.8333,100
14,COW-10000259,11/06/2025,128.3333,77.8333,1009.5,431.1667,0,299.3333,53.89686997540292,1,112.39883135116415,0,1440.6667,100
14,COW-10000259,12/06/2025,105.5,71.5,939.1667,501.6667,0,320,58.01646113574953,2,121.40475417093572,0,1440.8333,100
14,COW-10000259,13/06/2025,173.1667,241.6667,829.6667,610.8333,0,213.1667,94.13216362,6,154.40881140568902,0,1440.5,100
14,COW-10000259,14/06/2025,364.6667,210.8333,869.8333,570.6667,0,185.5,79.45905663135991,1,140.31288688083248,0,1440.5,100
14,COW-10000259,15/06/2025,304,474.6667,720.1667,720.6667,2,201.5,110.26974114880801,6,162.0359348,0,1440.8333,100
14,COW-10000259,16/06/2025,290.6667,224.8333,886.5,554.3333,0,230.1667,80.88070285106546,4,140.76489136907117,0,1440.8333,100
14,COW-10000259,17/06/2025,308.1667,106.8333,981.6667,459.1667,0,287.8333,55.842146706346696,3,115.90985123307254,0,1440.8333,100
14,COW-10000259,18/06/2025,206.3333,102.3333,1028.8333,411.8333,0,290.6667,53.74645824511809,2,107.20390719652508,0,1440.6667,100
14,COW-10000259,19/06/2025,237.3333,91.3333,990,450.6667,0,267.6667,55.740037112255884,3,113.20533169910125,0,1440.6667,100
